repeat,fold,representation,budget,train_n,valid_n,pca_components,pca_fit_n,pca_explained_variance,model,feature_map_config,kernel_backend,execution_mode,qubit_count,circuit_depth,gate_count,reps,entanglement,shots,accuracy,sensitivity,specificity,precision,f1,roc_auc,pr_auc,tn,fp,fn,tp,training_wall_seconds,model_fit_seconds,prediction_wall_seconds,train_kernel_seconds,inference_kernel_seconds,kernel_evaluations_train,kernel_evaluations_inference,train_kernel_rows,train_kernel_columns,inference_kernel_rows,inference_kernel_columns,feature_map,feature_count,parameter_count,depth_definition,seed,feature_map_construction_seconds
1,1,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.001592375003383495,0.001592375003383495,0.0002682919875951484,0.0,0.0,0,0,256,8,,,,,,,,
1,1,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.6711074999911943,0.0009884169849101454,0.17476745801104698,0.6701190830062842,0.17449283400492277,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.011113208995084278
1,1,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.6875,1.0,0.16666666666666666,0.6666666666666666,0.8,0.9833333333333333,0.9890596496764853,4,20,0,40,1.0177496250107652,0.0008895420032786205,0.25904529201216064,1.0168600830074865,0.2587857500038808,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0021816669905092567
1,1,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3205717079981696,0.0006918330036569387,0.13539445800415706,0.31987987499451265,0.1351806669990765,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0004971660091541708
1,2,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006811670027673244,0.0006811670027673244,0.0001854169968282804,0.0,0.0,0,0,256,8,,,,,,,,
1,2,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.90625,1.0,0.75,0.8695652173913043,0.9302325581395349,1.0,1.0,18,6,0,40,0.6631135000061477,0.0009601670171832666,0.17732354199688416,0.6621533329889644,0.17706487499526702,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0014271250111050904
1,2,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.671875,1.0,0.125,0.6557377049180327,0.7920792079207921,0.971875,0.9806804763957586,3,21,0,40,1.0107883749878965,0.00085420798859559,0.2630872500012629,1.009934166999301,0.26280012499773875,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0021868750045541674
1,2,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,1.0,1.0,22,2,0,40,0.36069637500622775,0.0006677080091321841,0.1028202499874169,0.36002866699709557,0.10260854200168978,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0004928749985992908
1,3,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006587080133613199,0.0006587080133613199,0.00019291699572931975,0.0,0.0,0,0,256,8,,,,,,,,
1,3,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.921875,1.0,0.7916666666666666,0.8888888888888888,0.9411764705882353,1.0,1.0,19,5,0,40,0.6171712500072317,0.000860250016557984,0.210924500002875,0.6163109999906737,0.21066662500379607,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.001273000001674518
1,3,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.65625,1.0,0.08333333333333333,0.6451612903225806,0.7843137254901961,0.9802083333333333,0.987299623931849,2,22,0,40,1.0017654999974184,0.001173416996607557,0.2693257920036558,1.0005920830008108,0.2690502909972565,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.0021712089946959168
1,3,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.35583766701165587,0.0005899170064367354,0.10289445900707506,0.35524775000521913,0.10269108400098048,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.0005020000098738819
1,4,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006399999983841553,0.0006399999983841553,0.00018424999143462628,0.0,0.0,0,0,256,8,,,,,,,,
1,4,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.921875,1.0,0.7916666666666666,0.8888888888888888,0.9411764705882353,0.9979166666666666,0.9988095238095238,19,5,0,40,0.6614562910108361,0.0008219160081353039,0.1754430000000866,0.6606343750027008,0.17519833400729112,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0012650829885387793
1,4,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.640625,1.0,0.041666666666666664,0.6349206349206349,0.7766990291262136,0.9187500000000001,0.9417715615968745,1,23,0,40,0.9679667500022333,0.000857084000017494,0.293835249991389,0.9671096660022158,0.29345275000378024,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0021055830002296716
1,4,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3572578339953907,0.0007037089962977916,0.10658987499482464,0.3565541249990929,0.10634583298815414,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0004775829875143245
1,5,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006509589875349775,0.0006509589875349775,0.0001880000054370612,0.0,0.0,0,0,256,8,,,,,,,,
1,5,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.921875,1.0,0.7916666666666666,0.8888888888888888,0.9411764705882353,1.0,1.0,19,5,0,40,0.6190877089975402,0.0009059589938260615,0.2095939580030972,0.6181817500037141,0.20934575000137556,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.0012879170099040493
1,5,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.625,1.0,0.0,0.625,0.7692307692307693,0.9166666666666666,0.9486411029407842,0,24,0,40,1.0085586670029443,0.0008552920044166967,0.26171891699777916,1.0077033749985276,0.2614759169955505,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.0021210419945418835
1,5,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,0.96875,0.975,0.9583333333333334,0.975,0.975,0.9979166666666666,0.9988095238095238,23,1,1,39,0.35757325000304263,0.0006611250137211755,0.1030356249975739,0.35691212498932146,0.10282766699674539,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.000483750001876615
2,1,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006433329981518909,0.0006433329981518909,0.0001892080035759136,0.0,0.0,0,0,256,8,,,,,,,,
2,1,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.921875,1.0,0.7916666666666666,0.8888888888888888,0.9411764705882353,0.9989583333333334,0.999390243902439,19,5,0,40,0.7098465000017313,0.0007910419953987002,0.20831979099602904,0.7090554580063326,0.20807091699680313,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.0012525409983936697
2,1,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.640625,1.0,0.041666666666666664,0.6349206349206349,0.7766990291262136,0.9750000000000001,0.9839441862750015,1,23,0,40,1.006199084004038,0.0009389999904669821,0.25998554201214574,1.005260084013571,0.259718207991682,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.002290417003678158
2,1,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.35669716700795107,0.0006894590187584981,0.10214408399770036,0.35600770798919257,0.10193599999183789,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.0004821250040549785
2,2,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006354590004775673,0.0006354590004775673,0.0001845419901655987,0.0,0.0,0,0,256,8,,,,,,,,
2,2,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.655991499996162,0.0007917909970274195,0.17540149998967536,0.6551997089991346,0.1751490409951657,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.001280249998671934
2,2,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.65625,1.0,0.08333333333333333,0.6451612903225806,0.7843137254901961,0.9937499999999999,0.9963400116144019,2,22,0,40,0.9675367090094369,0.0008253750129370019,0.29446912500134204,0.9667113339964999,0.2942169159941841,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.002132541994797066
2,2,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.357386999996379,0.0006960419850656763,0.10249191599723417,0.35669095801131334,0.10228741700120736,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.0004790840030182153
2,3,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006453329988289624,0.0006453329988289624,0.00019095800234936178,0.0,0.0,0,0,256,8,,,,,,,,
2,3,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.921875,1.0,0.7916666666666666,0.8888888888888888,0.9411764705882353,1.0,1.0,19,5,0,40,0.6140223749971483,0.0009299159864895046,0.2126717499922961,0.6130924590106588,0.21242037499905564,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.0012723749969154596
2,3,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.640625,1.0,0.041666666666666664,0.6349206349206349,0.7766990291262136,0.9322916666666667,0.9389118250824929,1,23,0,40,1.0041377080051461,0.0008646670030429959,0.26601616699190345,1.0032730410021031,0.2657662919955328,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.00220620799518656
2,3,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333334,0.999390243902439,24,0,1,39,0.35831058300391305,0.0006771659973310307,0.103086417002487,0.357633417006582,0.10288000000582542,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.0004922090010950342
2,4,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006567079981323332,0.0006567079981323332,0.00019175000488758087,0.0,0.0,0,0,256,8,,,,,,,,
2,4,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.90625,1.0,0.75,0.8695652173913043,0.9302325581395349,1.0,1.0,18,6,0,40,0.6185299589997157,0.0007916670001577586,0.2095739579963265,0.617738291999558,0.20933050000166986,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.0012704999971901998
2,4,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.6875,1.0,0.16666666666666666,0.6666666666666666,0.8,0.9760416666666667,0.9848158891023467,4,20,0,40,1.0037363750016084,0.0008308340038638562,0.26424262500950135,1.0029055409977445,0.2639910830039298,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.0020926249999320135
2,4,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,1.0,1.0,22,2,0,40,0.3177081250032643,0.0006230830040294677,0.13685729200369678,0.3170850419992348,0.13664470800722484,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.00048137499834410846
2,5,clinical,8,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.000659167009871453,0.000659167009871453,0.000192749997950159,0.0,0.0,0,0,256,8,,,,,,,,
2,5,clinical,8,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,41,100,1,full,,0.953125,1.0,0.875,0.9302325581395349,0.963855421686747,1.0,1.0,21,3,0,40,0.6541550840047421,0.0008071259944699705,0.17814145900774747,0.6533479580102721,0.17788379100966267,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.0012588749959832057
2,5,clinical,8,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,67,200,2,full,,0.640625,1.0,0.041666666666666664,0.6349206349206349,0.7766990291262136,0.9395833333333332,0.9632514211527254,1,23,0,40,1.0126797919947421,0.0009470839868299663,0.26800262500182725,1.0117327080079122,0.2677169170056004,32640,16384,256,256,64.0,256.0,ZZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.002140875003533438
2,5,clinical,8,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,0.953125,0.925,1.0,1.0,0.961038961038961,0.9927083333333333,0.9959415584415584,24,0,3,37,0.3217586250102613,0.0007590830209665,0.14411500000278465,0.3209995419892948,0.14387516600254457,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.000527708005392924
1,1,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0007178329979069531,0.0007178329979069531,0.00021325000852812082,0.0,0.0,0,0,256,6,,,,,,,,
1,1,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.4678763749980135,0.0009420830028830096,0.12928262499917764,0.4669342919951305,0.1288964169943938,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0009757910011103377
1,1,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.765625,1.0,0.375,0.7272727272727273,0.8421052631578947,0.928125,0.9481854374233419,9,15,0,40,0.6032285000110278,0.0008325000089826062,0.20451550000871066,0.6023960000020452,0.20427512499736622,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0014375419996213168
1,1,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.3193610419984907,0.0008682499901624396,0.09145033299864735,0.31849279200832825,0.09124191700539086,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.00044045899994671345
1,2,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,1.0,1.0000000000000002,22,2,0,40,0.0006764170102542266,0.0006764170102542266,0.0002051250048680231,0.0,0.0,0,0,256,6,,,,,,,,
1,2,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.921875,1.0,0.7916666666666666,0.8888888888888888,0.9411764705882353,0.9968750000000001,0.9981242182614135,19,5,0,40,0.47241233399836347,0.0008949589973781258,0.1250372500071535,0.47151737500098534,0.12479104098747484,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0009407499892404303
1,2,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.734375,1.0,0.2916666666666667,0.7017543859649122,0.8247422680412371,0.8687499999999999,0.9044509810656045,7,17,0,40,0.6051739160029683,0.0008724580111447722,0.2096012500114739,0.6043014579918236,0.20930566600873135,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0013850420073140413
1,2,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.990625,0.9954081632653062,22,2,1,39,0.3193152080057189,0.0005954579974059016,0.09134104200347792,0.318719750008313,0.09114800000679679,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0004760839947266504
1,3,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006560409965459257,0.0006560409965459257,0.00020016600319650024,0.0,0.0,0,0,256,6,,,,,,,,
1,3,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.890625,1.0,0.7083333333333334,0.851063829787234,0.9195402298850575,0.9885416666666667,0.9936466408268733,17,7,0,40,0.42591945799358655,0.0008364579844055697,0.16258220799500123,0.425083000009181,0.16233516699867323,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.000885208006366156
1,3,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.75,1.0,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.8875,0.9346352117353616,8,16,0,40,0.6370741670107236,0.0008869170123944059,0.1729657079995377,0.6361872499983292,0.17272016700007953,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.0013550409930758178
1,3,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,0.96875,0.95,1.0,1.0,0.9743589743589743,0.9895833333333333,0.995,24,0,2,38,0.31512416699843016,0.0006090840033721179,0.09542645800684113,0.31451508299505804,0.0952265000087209,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.000458792012068443
1,4,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.000628875000984408,0.000628875000984408,0.00019591700402088463,0.0,0.0,0,0,256,6,,,,,,,,
1,4,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.890625,1.0,0.7083333333333334,0.851063829787234,0.9195402298850575,0.9927083333333333,0.9958290740267486,17,7,0,40,0.42953608300013,0.0008307499956572428,0.15962012500676792,0.4287053330044728,0.15938537499459926,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0009068749932339415
1,4,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.640625,1.0,0.041666666666666664,0.6349206349206349,0.7766990291262136,0.890625,0.9389500906553413,1,23,0,40,0.6384382500109496,0.0009216670150635764,0.16570270800730214,0.637516582995886,0.16545816700090654,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0013418750022538006
1,4,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.280569958005799,0.0005974170053377748,0.12643158300488722,0.2799725410004612,0.1262271250016056,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.000592124997638166
1,5,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.0006481669988716021,0.0006481669988716021,0.00019837499712593853,0.0,0.0,0,0,256,6,,,,,,,,
1,5,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.921875,1.0,0.7916666666666666,0.8888888888888888,0.9411764705882353,0.9979166666666667,0.9987652439024391,19,5,0,40,0.46894350000366103,0.0008694999996805564,0.12917949999973644,0.4680740000039805,0.12893649999750778,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.000888458002009429
1,5,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.765625,1.0,0.375,0.7272727272727273,0.8421052631578947,0.8822916666666666,0.9042174379471193,9,15,0,40,0.6438991660106694,0.000852416007546708,0.16141833299479913,0.6430467500031227,0.16117550000490155,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.0013550419971579686
1,5,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,0.96875,0.975,0.9583333333333334,0.975,0.975,0.9947916666666666,0.9972222222222225,23,1,1,39,0.28372879199741874,0.0006641250074608251,0.12793887499719858,0.2830646669899579,0.12767583401000593,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.0004848340031458065
2,1,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006582500063814223,0.0006582500063814223,0.00022224998974706978,0.0,0.0,0,0,256,6,,,,,,,,
2,1,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.890625,0.975,0.75,0.8666666666666667,0.9176470588235294,0.9895833333333334,0.9942696182396608,18,6,1,39,0.45878195800469257,0.0009016660187626258,0.12778824999986682,0.45788029198592994,0.1275457500014454,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.0010902920039370656
